track_name,track_artist,track_album_id,track_album_release_date,track_id,track_album_id,playlist_name,playlist_genre,playlist_subgenre,playlist_id,track_popularity,energy,tempo,danceability,loudness,liveness,valence,speechiness,instrumentalness,mode,key,duration_ms,acousticness,time_signature,track_href,uri,analysis_url,id
Solskur - Rework,"Patrik Berg Almkvisth, LUCHS, Hollie Kenniff",7xyhi9gGzW3C6tgeY2wgVr,10/11/2023,27yz3nbxcssedZNf0u3S6p,7xyhi9gGzW3C6tgeY2wgVr,Nordic Electronica,electronic,nordic,54uNB5xGn23ZxdXR1wu84J,14,0.287,64.845,0.128,-18.719,0.0906,0.0392,0.0368,0.927,1,2,283399,0.96,3,https://api.spotify.com/v1/tracks/27yz3nbxcssedZNf0u3S6p,spotify:track:27yz3nbxcssedZNf0u3S6p,https://api.spotify.com/v1/audio-analysis/27yz3nbxcssedZNf0u3S6p,27yz3nbxcssedZNf0u3S6p
Enghave Lys,Henrik Lindstrand,641ZgW6XZGU3oqLQdipltI,06/10/2017,76zO7AbD1yzo0aDnFD5wYj,641ZgW6XZGU3oqLQdipltI,Nordic Electronica,electronic,nordic,54uNB5xGn23ZxdXR1wu84J,21,0.106,118.084,0.612,-23.461,0.0854,0.251,0.0348,0.937,1,9,219267,0.99,3,https://api.spotify.com/v1/tracks/76zO7AbD1yzo0aDnFD5wYj,spotify:track:76zO7AbD1yzo0aDnFD5wYj,https://api.spotify.com/v1/audio-analysis/76zO7AbD1yzo0aDnFD5wYj,76zO7AbD1yzo0aDnFD5wYj
december - Music Within remix,"Dear Gravity, Music Within",6itE0d5U98QddJ5p4YrSdB,08/11/2024,3XcxYs70n1krXg2yhrRRhs,6itE0d5U98QddJ5p4YrSdB,Nordic Electronica,electronic,nordic,54uNB5xGn23ZxdXR1wu84J,34,0.167,79.948,0.417,-20.834,0.065,0.0769,0.0295,0.916,0,4,221007,0.976,1,https://api.spotify.com/v1/tracks/3XcxYs70n1krXg2yhrRRhs,spotify:track:3XcxYs70n1krXg2yhrRRhs,https://api.spotify.com/v1/audio-analysis/3XcxYs70n1krXg2yhrRRhs,3XcxYs70n1krXg2yhrRRhs
We Still Share the Same Sky,Koshun Nakao,2DsHFJ5CAiXvSP0MDEAh3T,11/10/2024,1xDTOcpdMhuSOnJGPcqv4U,2DsHFJ5CAiXvSP0MDEAh3T,Nordic Electronica,electronic,nordic,54uNB5xGn23ZxdXR1wu84J,19,0.132,132.338,0.208,-21.318,0.116,0.0916,0.0389,0.913,1,0,192000,0.95,5,https://api.spotify.com/v1/tracks/1xDTOcpdMhuSOnJGPcqv4U,spotify:track:1xDTOcpdMhuSOnJGPcqv4U,https://api.spotify.com/v1/audio-analysis/1xDTOcpdMhuSOnJGPcqv4U,1xDTOcpdMhuSOnJGPcqv4U
Monarch,From Somewhere Quiet,1eXM5EeEGXi5XIWNotT8Z4,08/03/2024,6SiKiXMXBVzQk9j7d3vLaC,1eXM5EeEGXi5XIWNotT8Z4,Nordic Electronica,electronic,nordic,54uNB5xGn23ZxdXR1wu84J,20,0.139,103.549,0.245,-17.824,0.0867,0.149,0.0313,0.91,1,2,194307,0.593,4,https://api.spotify.com/v1/tracks/6SiKiXMXBVzQk9j7d3vLaC,spotify:track:6SiKiXMXBVzQk9j7d3vLaC,https://api.spotify.com/v1/audio-analysis/6SiKiXMXBVzQk9j7d3vLaC,6SiKiXMXBVzQk9j7d3vLaC
Relent,Jakob Ahlbom,1F7t9YqyXRDw0f8MI7OVxW,11/11/2022,6dnfoFN9ifNOR7AJKlL1VU,1F7t9YqyXRDw0f8MI7OVxW,Nordic Electronica,electronic,nordic,54uNB5xGn23ZxdXR1wu84J,16,0.0917,70.294,0.24,-20.167,0.0767,0.0385,0.0357,0.867,1,10,217760,0.964,4,https://api.spotify.com/v1/tracks/6dnfoFN9ifNOR7AJKlL1VU,spotify:track:6dnfoFN9ifNOR7AJKlL1VU,https://api.spotify.com/v1/audio-analysis/6dnfoFN9ifNOR7AJKlL1VU,6dnfoFN9ifNOR7AJKlL1VU
New Beginning,AEMIA,7lrhNy547lpfHWQr5oC7Vo,10/02/2023,2jq09HyWZoXObqw6hQbQs2,7lrhNy547lpfHWQr5oC7Vo,Nordic Electronica,electronic,nordic,54uNB5xGn23ZxdXR1wu84J,12,0.206,84.122,0.124,-16.626,0.0619,0.0367,0.0368,0.786,1,5,299213,0.926,4,https://api.spotify.com/v1/tracks/2jq09HyWZoXObqw6hQbQs2,spotify:track:2jq09HyWZoXObqw6hQbQs2,https://api.spotify.com/v1/audio-analysis/2jq09HyWZoXObqw6hQbQs2,2jq09HyWZoXObqw6hQbQs2
love is like the wind,Ross Lara,2PudIBn4DFXZwIMAAa9tWm,21/10/2024,6N2tJajLso5aR0dyUNOe5a,2PudIBn4DFXZwIMAAa9tWm,Nordic Electronica,electronic,nordic,54uNB5xGn23ZxdXR1wu84J,25,0.00945,76.745,0.152,-30.46,0.123,0.249,0.0355,0.94,1,9,266169,0.971,4,https://api.spotify.com/v1/tracks/6N2tJajLso5aR0dyUNOe5a,spotify:track:6N2tJajLso5aR0dyUNOe5a,https://api.spotify.com/v1/audio-analysis/6N2tJajLso5aR0dyUNOe5a,6N2tJajLso5aR0dyUNOe5a
Autonomy,"Jakob Ahlbom, Hanna Ekström, Anna Dager",2l2iXpsrx5BVYqUb2hkpcg,01/12/2023,3lWu0WBPwzuTAhWHk8JE4Z,2l2iXpsrx5BVYqUb2hkpcg,Nordic Electronica,electronic,nordic,54uNB5xGn23ZxdXR1wu84J,34,0.0732,88.092,0.18,-24.359,0.112,0.0703,0.0326,0.94,1,3,256039,0.954,4,https://api.spotify.com/v1/tracks/3lWu0WBPwzuTAhWHk8JE4Z,spotify:track:3lWu0WBPwzuTAhWHk8JE4Z,https://api.spotify.com/v1/audio-analysis/3lWu0WBPwzuTAhWHk8JE4Z,3lWu0WBPwzuTAhWHk8JE4Z
Restore - Instrumental,"Salt Of The Sound, Simon Wester",2KwQVh40TOlOozaeDlKqVp,11/10/2024,3qhPdw0I2VODvWTKZSlk8w,2KwQVh40TOlOozaeDlKqVp,Nordic Electronica,electronic,nordic,54uNB5xGn23ZxdXR1wu84J,46,0.0798,86.126,0.254,-19.993,0.0734,0.0679,0.0308,0.977,1,2,181093,0.943,4,https://api.spotify.com/v1/tracks/3qhPdw0I2VODvWTKZSlk8w,spotify:track:3qhPdw0I2VODvWTKZSlk8w,https://api.spotify.com/v1/audio-analysis/3qhPdw0I2VODvWTKZSlk8w,3qhPdw0I2VODvWTKZSlk8w
Trampoline,"Stilhed, Jacob David",52R8NCBVVBDVVgUOWdIvQi,11/10/2024,62Is90S3pFnUxtnhztyuZX,52R8NCBVVBDVVgUOWdIvQi,Nordic Electronica,electronic,nordic,54uNB5xGn23ZxdXR1wu84J,31,0.0624,69.11,0.227,-28.311,0.109,0.0387,0.0376,0.939,1,8,195000,0.761,3,https://api.spotify.com/v1/tracks/62Is90S3pFnUxtnhztyuZX,spotify:track:62Is90S3pFnUxtnhztyuZX,https://api.spotify.com/v1/audio-analysis/62Is90S3pFnUxtnhztyuZX,62Is90S3pFnUxtnhztyuZX
Chapter Three,Sarah Watson,69wp8Aj9yUhr8OxGVF2y4U,24/05/2024,2gKdEkvc4AJarxH6KRm4U8,69wp8Aj9yUhr8OxGVF2y4U,Nordic Electronica,electronic,nordic,54uNB5xGn23ZxdXR1wu84J,39,0.0445,70.694,0.267,-30.101,0.104,0.241,0.0321,0.911,1,0,129532,0.987,4,https://api.spotify.com/v1/tracks/2gKdEkvc4AJarxH6KRm4U8,spotify:track:2gKdEkvc4AJarxH6KRm4U8,https://api.spotify.com/v1/audio-analysis/2gKdEkvc4AJarxH6KRm4U8,2gKdEkvc4AJarxH6KRm4U8
dvale,bløeme,6Q4fAliPeKFQuAHSSX4MRD,14/11/2024,3TEKOQtXovbhdFEoHRYegJ,6Q4fAliPeKFQuAHSSX4MRD,Nordic Electronica,electronic,nordic,54uNB5xGn23ZxdXR1wu84J,12,0.0661,77.843,0.171,-25.611,0.112,0.0393,0.0324,0.863,0,7,123000,0.961,3,https://api.spotify.com/v1/tracks/3TEKOQtXovbhdFEoHRYegJ,spotify:track:3TEKOQtXovbhdFEoHRYegJ,https://api.spotify.com/v1/audio-analysis/3TEKOQtXovbhdFEoHRYegJ,3TEKOQtXovbhdFEoHRYegJ
Cavendish Creek,Charlie Ryder,3KXbujMiLBOmMOwbVxXpti,18/10/2024,7ylkSbCI3Exq5lyMzum3jP,3KXbujMiLBOmMOwbVxXpti,Nordic Electronica,electronic,nordic,54uNB5xGn23ZxdXR1wu84J,22,0.039,128.309,0.188,-32.36,0.168,0.0806,0.0397,0.915,1,9,145090,0.971,3,https://api.spotify.com/v1/tracks/7ylkSbCI3Exq5lyMzum3jP,spotify:track:7ylkSbCI3Exq5lyMzum3jP,https://api.spotify.com/v1/audio-analysis/7ylkSbCI3Exq5lyMzum3jP,7ylkSbCI3Exq5lyMzum3jP
Tundra,Immanu El,1ut6B7i36aC2tYAcbTMu0y,04/06/2021,7egDeaOpPFLGkZoZYixGLF,1ut6B7i36aC2tYAcbTMu0y,Nordic Electronica,electronic,nordic,54uNB5xGn23ZxdXR1wu84J,15,0.313,112.876,0.207,-19.806,0.127,0.0381,0.0484,0.888,1,7,234125,0.936,4,https://api.spotify.com/v1/tracks/7egDeaOpPFLGkZoZYixGLF,spotify:track:7egDeaOpPFLGkZoZYixGLF,https://api.spotify.com/v1/audio-analysis/7egDeaOpPFLGkZoZYixGLF,7egDeaOpPFLGkZoZYixGLF
Cambridge,From Somewhere Quiet,0Ky5Xc6rW6LgYBGDAnCGxL,03/05/2024,106af7OGinDbnSoCOUTupa,0Ky5Xc6rW6LgYBGDAnCGxL,Nordic Electronica,electronic,nordic,54uNB5xGn23ZxdXR1wu84J,26,0.131,86.729,0.166,-18.157,0.0877,0.0703,0.0367,0.896,1,0,148227,0.808,4,https://api.spotify.com/v1/tracks/106af7OGinDbnSoCOUTupa,spotify:track:106af7OGinDbnSoCOUTupa,https://api.spotify.com/v1/audio-analysis/106af7OGinDbnSoCOUTupa,106af7OGinDbnSoCOUTupa
Heartbeat,Ross Lara,3BQnfrIwfwlBGZXIWkwKvO,23/09/2024,0k18G7KBAbbImzC9O3KKZm,3BQnfrIwfwlBGZXIWkwKvO,Nordic Electronica,electronic,nordic,54uNB5xGn23ZxdXR1wu84J,14,0.146,79.161,0.186,-23.549,0.286,0.0369,0.0349,0.938,1,1,303025,0.916,4,https://api.spotify.com/v1/tracks/0k18G7KBAbbImzC9O3KKZm,spotify:track:0k18G7KBAbbImzC9O3KKZm,https://api.spotify.com/v1/audio-analysis/0k18G7KBAbbImzC9O3KKZm,0k18G7KBAbbImzC9O3KKZm
cure all - reimagined,Dear Gravity,6ImE9zPExAf7yrC61K24JX,20/09/2024,1Z0aoF608H8lIjWqA6hqtY,6ImE9zPExAf7yrC61K24JX,Nordic Electronica,electronic,nordic,54uNB5xGn23ZxdXR1wu84J,30,0.137,116.13,0.173,-22.641,0.0906,0.0391,0.0347,0.965,1,9,337947,0.783,4,https://api.spotify.com/v1/tracks/1Z0aoF608H8lIjWqA6hqtY,spotify:track:1Z0aoF608H8lIjWqA6hqtY,https://api.spotify.com/v1/audio-analysis/1Z0aoF608H8lIjWqA6hqtY,1Z0aoF608H8lIjWqA6hqtY
The Distance Between Us III,Alfonso Peduto,1kZMaxClzCmCkO6gvDkIcq,09/08/2024,0sCt59oICqnXl3S2a6THtR,1kZMaxClzCmCkO6gvDkIcq,Nordic Electronica,electronic,nordic,54uNB5xGn23ZxdXR1wu84J,14,0.0647,69.935,0.16,-26.427,0.108,0.177,0.0379,0.848,0,1,152309,0.968,4,https://api.spotify.com/v1/tracks/0sCt59oICqnXl3S2a6THtR,spotify:track:0sCt59oICqnXl3S2a6THtR,https://api.spotify.com/v1/audio-analysis/0sCt59oICqnXl3S2a6THtR,0sCt59oICqnXl3S2a6THtR
The Fig Tree,Jakob Ahlbom,6orXM32rO2JFSt60ZWyp4p,09/10/2020,1drE1yyx3iSbTbn55SAGOT,6orXM32rO2JFSt60ZWyp4p,Nordic Electronica,electronic,nordic,54uNB5xGn23ZxdXR1wu84J,35,0.0637,109.903,0.382,-18.423,0.094,0.0783,0.0343,0.836,1,7,155697,0.976,4,https://api.spotify.com/v1/tracks/1drE1yyx3iSbTbn55SAGOT,spotify:track:1drE1yyx3iSbTbn55SAGOT,https://api.spotify.com/v1/audio-analysis/1drE1yyx3iSbTbn55SAGOT,1drE1yyx3iSbTbn55SAGOT
Through the Trees,"Raphah, We Dream of Eden",5KwVg433WjhqhvVItdhu16,16/08/2024,2GM5AVjb5D0cWdarRsmj0Z,5KwVg433WjhqhvVItdhu16,Nordic Electronica,electronic,nordic,54uNB5xGn23ZxdXR1wu84J,30,0.151,67.141,0.202,-21.19,0.101,0.0361,0.0326,0.918,1,4,216053,0.884,3,https://api.spotify.com/v1/tracks/2GM5AVjb5D0cWdarRsmj0Z,spotify:track:2GM5AVjb5D0cWdarRsmj0Z,https://api.spotify.com/v1/audio-analysis/2GM5AVjb5D0cWdarRsmj0Z,2GM5AVjb5D0cWdarRsmj0Z
Song For O,Ward Dhoore,4sEqjxGF7X7J0YeHIqMr74,29/03/2022,0e7clPAilf8eHxniTElPms,4sEqjxGF7X7J0YeHIqMr74,Nordic Electronica,electronic,nordic,54uNB5xGn23ZxdXR1wu84J,11,0.0254,53.829,0.426,-28.77,0.0978,0.246,0.035,0.951,0,6,179003,0.991,4,https://api.spotify.com/v1/tracks/0e7clPAilf8eHxniTElPms,spotify:track:0e7clPAilf8eHxniTElPms,https://api.spotify.com/v1/audio-analysis/0e7clPAilf8eHxniTElPms,0e7clPAilf8eHxniTElPms
Sense of Perception,Charlie Ryder,4Juw4BPa3lRn5cY98wDXFz,21/07/2024,5sM3sfrkHJVgxhiOOiic1v,4Juw4BPa3lRn5cY98wDXFz,Nordic Electronica,electronic,nordic,54uNB5xGn23ZxdXR1wu84J,15,0.0331,73.003,0.173,-25.129,0.111,0.248,0.0465,0.782,1,6,270157,0.907,4,https://api.spotify.com/v1/tracks/5sM3sfrkHJVgxhiOOiic1v,spotify:track:5sM3sfrkHJVgxhiOOiic1v,https://api.spotify.com/v1/audio-analysis/5sM3sfrkHJVgxhiOOiic1v,5sM3sfrkHJVgxhiOOiic1v
Eyries,"Jakob Ahlbom, Hanna Ekström, Anna Dager",74goDECF1R9QUvc504Jh3V,13/10/2023,77Xol1KVWfGYBwBEP3FzlT,74goDECF1R9QUvc504Jh3V,Nordic Electronica,electronic,nordic,54uNB5xGn23ZxdXR1wu84J,31,0.122,97.609,0.188,-16.924,0.0754,0.0392,0.0373,0.81,0,2,187390,0.966,4,https://api.spotify.com/v1/tracks/77Xol1KVWfGYBwBEP3FzlT,spotify:track:77Xol1KVWfGYBwBEP3FzlT,https://api.spotify.com/v1/audio-analysis/77Xol1KVWfGYBwBEP3FzlT,77Xol1KVWfGYBwBEP3FzlT
Exist,Giuliano Poles,6OYJaMgTlTF0AaH4KWJOkB,28/06/2024,43zP7NSI8gSvjFlY5zXsLh,6OYJaMgTlTF0AaH4KWJOkB,Nordic Electronica,electronic,nordic,54uNB5xGn23ZxdXR1wu84J,14,0.0277,124.035,0.489,-33.191,0.128,0.0861,0.0418,0.933,0,4,159677,0.962,4,https://api.spotify.com/v1/tracks/43zP7NSI8gSvjFlY5zXsLh,spotify:track:43zP7NSI8gSvjFlY5zXsLh,https://api.spotify.com/v1/audio-analysis/43zP7NSI8gSvjFlY5zXsLh,43zP7NSI8gSvjFlY5zXsLh
Distant Memory,"Simon Wester, We Dream of Eden",1KOfuwrod1QEjr5o53YwuO,20/09/2024,4wigSfbdWq48IotTxWxnZ0,1KOfuwrod1QEjr5o53YwuO,Nordic Electronica,electronic,nordic,54uNB5xGn23ZxdXR1wu84J,38,0.204,90.792,0.102,-19.741,0.0794,0.0367,0.0373,0.952,1,0,195280,0.914,5,https://api.spotify.com/v1/tracks/4wigSfbdWq48IotTxWxnZ0,spotify:track:4wigSfbdWq48IotTxWxnZ0,https://api.spotify.com/v1/audio-analysis/4wigSfbdWq48IotTxWxnZ0,4wigSfbdWq48IotTxWxnZ0
Sun,"Sun Rain, Alaskan Tapes",0jz2n8ruAOM8MSKQAibPxP,22/12/2023,0SbQl7LPw4qtwF9wf1sKKp,0jz2n8ruAOM8MSKQAibPxP,Nordic Electronica,electronic,nordic,54uNB5xGn23ZxdXR1wu84J,13,0.105,57.353,0.129,-23.323,0.0837,0.0389,0.0403,0.95,1,0,182000,0.904,3,https://api.spotify.com/v1/tracks/0SbQl7LPw4qtwF9wf1sKKp,spotify:track:0SbQl7LPw4qtwF9wf1sKKp,https://api.spotify.com/v1/audio-analysis/0SbQl7LPw4qtwF9wf1sKKp,0SbQl7LPw4qtwF9wf1sKKp
Ecosystem,"Jakob Ahlbom, Anna Dager, Hanna Ekström",2l2iXpsrx5BVYqUb2hkpcg,01/12/2023,6q15E1X7HVxn4YMir8YjSG,2l2iXpsrx5BVYqUb2hkpcg,Nordic Electronica,electronic,nordic,54uNB5xGn23ZxdXR1wu84J,13,0.296,98.021,0.192,-13.959,0.0752,0.0342,0.0369,0.837,1,5,149476,0.621,3,https://api.spotify.com/v1/tracks/6q15E1X7HVxn4YMir8YjSG,spotify:track:6q15E1X7HVxn4YMir8YjSG,https://api.spotify.com/v1/audio-analysis/6q15E1X7HVxn4YMir8YjSG,6q15E1X7HVxn4YMir8YjSG
New Mercies,Anneline Hugo,7657mMTUZ3stfpNUR1pow9,13/09/2024,7m11ZzNMFpQa7OM7Zg49UO,7657mMTUZ3stfpNUR1pow9,Nordic Electronica,electronic,nordic,54uNB5xGn23ZxdXR1wu84J,14,0.0519,70.798,0.121,-23.796,0.0841,0.131,0.0415,0.817,1,9,185333,0.979,3,https://api.spotify.com/v1/tracks/7m11ZzNMFpQa7OM7Zg49UO,spotify:track:7m11ZzNMFpQa7OM7Zg49UO,https://api.spotify.com/v1/audio-analysis/7m11ZzNMFpQa7OM7Zg49UO,7m11ZzNMFpQa7OM7Zg49UO
Run,"Fryderyk HD, Lilibet",3lEAjurZQyOUn5hhplBDc1,17/10/2024,1NRSkXm8rBpSBcADcVbcWM,3lEAjurZQyOUn5hhplBDc1,Nordic Electronica,electronic,nordic,54uNB5xGn23ZxdXR1wu84J,19,0.141,133.731,0.382,-23.702,0.0713,0.0385,0.0359,0.779,1,0,205075,0.802,4,https://api.spotify.com/v1/tracks/1NRSkXm8rBpSBcADcVbcWM,spotify:track:1NRSkXm8rBpSBcADcVbcWM,https://api.spotify.com/v1/audio-analysis/1NRSkXm8rBpSBcADcVbcWM,1NRSkXm8rBpSBcADcVbcWM
Hoarfrost,PuzzleWaves,4lkYlaflxMCK982cbfknlO,25/10/2024,39KexjBaBYo5X0Mhosvlv3,4lkYlaflxMCK982cbfknlO,Nordic Electronica,electronic,nordic,54uNB5xGn23ZxdXR1wu84J,21,0.335,82.398,0.265,-20.259,0.0975,0.0501,0.0412,0.843,1,7,203133,0.941,4,https://api.spotify.com/v1/tracks/39KexjBaBYo5X0Mhosvlv3,spotify:track:39KexjBaBYo5X0Mhosvlv3,https://api.spotify.com/v1/audio-analysis/39KexjBaBYo5X0Mhosvlv3,39KexjBaBYo5X0Mhosvlv3
Lakewood,Adalione,2x09iCzwsXevCR0nD3ERcB,25/10/2024,2oo3KEhjZ0DWnptQVrho9x,2x09iCzwsXevCR0nD3ERcB,Nordic Electronica,electronic,nordic,54uNB5xGn23ZxdXR1wu84J,21,0.131,97.16,0.401,-21,0.111,0.0656,0.0333,0.9,1,1,165773,0.977,4,https://api.spotify.com/v1/tracks/2oo3KEhjZ0DWnptQVrho9x,spotify:track:2oo3KEhjZ0DWnptQVrho9x,https://api.spotify.com/v1/audio-analysis/2oo3KEhjZ0DWnptQVrho9x,2oo3KEhjZ0DWnptQVrho9x
Northern,Sailsetter,3yk1zdK7Cq1bH07oIMD39N,10/10/2024,06MlFhCl7jYNOlHgmNsooS,3yk1zdK7Cq1bH07oIMD39N,Nordic Electronica,electronic,nordic,54uNB5xGn23ZxdXR1wu84J,35,0.0503,52.248,0.0642,-24.963,0.302,0.0354,0.0452,0.967,1,2,166000,0.93,4,https://api.spotify.com/v1/tracks/06MlFhCl7jYNOlHgmNsooS,spotify:track:06MlFhCl7jYNOlHgmNsooS,https://api.spotify.com/v1/audio-analysis/06MlFhCl7jYNOlHgmNsooS,06MlFhCl7jYNOlHgmNsooS
Altitude,Beneath The Mountain,2AORelQVjxQzyq1FEISxfM,12/01/2024,1dlnJ8vwei1A01CZaUIhOw,2AORelQVjxQzyq1FEISxfM,Nordic Electronica,electronic,nordic,54uNB5xGn23ZxdXR1wu84J,14,0.0745,115.856,0.219,-23.757,0.0789,0.0385,0.041,0.955,1,1,215073,0.975,4,https://api.spotify.com/v1/tracks/1dlnJ8vwei1A01CZaUIhOw,spotify:track:1dlnJ8vwei1A01CZaUIhOw,https://api.spotify.com/v1/audio-analysis/1dlnJ8vwei1A01CZaUIhOw,1dlnJ8vwei1A01CZaUIhOw
Sand Castle,Taisen,2Db2Uq7JUF9efO0z2v2TX6,19/04/2024,2xe2tDFUTfVN0XaOPOz1ei,2Db2Uq7JUF9efO0z2v2TX6,Nordic Electronica,electronic,nordic,54uNB5xGn23ZxdXR1wu84J,11,0.072,160.113,0.419,-19.041,0.0959,0.0615,0.0302,0.915,0,10,215293,0.961,4,https://api.spotify.com/v1/tracks/2xe2tDFUTfVN0XaOPOz1ei,spotify:track:2xe2tDFUTfVN0XaOPOz1ei,https://api.spotify.com/v1/audio-analysis/2xe2tDFUTfVN0XaOPOz1ei,2xe2tDFUTfVN0XaOPOz1ei
Nostalgia,Libby Flores,0eBiaJFgtAxEHQeUlHWDPS,26/03/2024,5KJr7WuU0dQBixGsNYLzy8,0eBiaJFgtAxEHQeUlHWDPS,Nordic Electronica,electronic,nordic,54uNB5xGn23ZxdXR1wu84J,17,0.154,120.408,0.345,-19.336,0.107,0.0388,0.0379,0.905,0,11,125989,0.493,4,https://api.spotify.com/v1/tracks/5KJr7WuU0dQBixGsNYLzy8,spotify:track:5KJr7WuU0dQBixGsNYLzy8,https://api.spotify.com/v1/audio-analysis/5KJr7WuU0dQBixGsNYLzy8,5KJr7WuU0dQBixGsNYLzy8
Lost Love,Ben Laver,2z47ahuxEfzTzT5K4pNVAv,13/09/2024,4AlzQpZ9G6uJl4ulFm2G63,2z47ahuxEfzTzT5K4pNVAv,Nordic Electronica,electronic,nordic,54uNB5xGn23ZxdXR1wu84J,16,0.0135,80.163,0.17,-24.59,0.109,0.0895,0.0443,0.958,1,6,237273,0.977,4,https://api.spotify.com/v1/tracks/4AlzQpZ9G6uJl4ulFm2G63,spotify:track:4AlzQpZ9G6uJl4ulFm2G63,https://api.spotify.com/v1/audio-analysis/4AlzQpZ9G6uJl4ulFm2G63,4AlzQpZ9G6uJl4ulFm2G63
Landscapes,Uutela,6y9jGbeXotItLQEF3834kz,01/11/2024,1EcN9Kmr5GG3u49STIRUfg,6y9jGbeXotItLQEF3834kz,Nordic Electronica,electronic,nordic,54uNB5xGn23ZxdXR1wu84J,24,0.152,113.419,0.532,-24.397,0.121,0.152,0.0399,0.862,1,3,137579,0.986,3,https://api.spotify.com/v1/tracks/1EcN9Kmr5GG3u49STIRUfg,spotify:track:1EcN9Kmr5GG3u49STIRUfg,https://api.spotify.com/v1/audio-analysis/1EcN9Kmr5GG3u49STIRUfg,1EcN9Kmr5GG3u49STIRUfg
Coasting,Euan Dalgarno,45Py8LR6QZJatZPvbXvS9F,03/11/2023,6SHYWlXSjSNx1fgFLFrLij,45Py8LR6QZJatZPvbXvS9F,Nordic Electronica,electronic,nordic,54uNB5xGn23ZxdXR1wu84J,12,0.259,80.745,0.127,-16.111,0.0937,0.0364,0.0388,0.896,1,1,297185,0.951,4,https://api.spotify.com/v1/tracks/6SHYWlXSjSNx1fgFLFrLij,spotify:track:6SHYWlXSjSNx1fgFLFrLij,https://api.spotify.com/v1/audio-analysis/6SHYWlXSjSNx1fgFLFrLij,6SHYWlXSjSNx1fgFLFrLij
Carry Me Away,From Somewhere Quiet,4wLYaS2GgD5sTNOQ6P6DD6,06/09/2024,1dIZioPSwoXHfZsKe6I71b,4wLYaS2GgD5sTNOQ6P6DD6,Nordic Electronica,electronic,nordic,54uNB5xGn23ZxdXR1wu84J,30,0.139,102.462,0.2,-18.539,0.156,0.104,0.031,0.918,1,11,132200,0.881,4,https://api.spotify.com/v1/tracks/1dIZioPSwoXHfZsKe6I71b,spotify:track:1dIZioPSwoXHfZsKe6I71b,https://api.spotify.com/v1/audio-analysis/1dIZioPSwoXHfZsKe6I71b,1dIZioPSwoXHfZsKe6I71b
petals,springwell.,5MT2NBVQFPQUxzKxVPss6D,06/09/2024,5kTpPuLVpSkJElnLmZXOBL,5MT2NBVQFPQUxzKxVPss6D,Nordic Electronica,electronic,nordic,54uNB5xGn23ZxdXR1wu84J,12,0.0293,94.383,0.117,-27.884,0.0973,0.0615,0.0408,0.965,1,8,123636,0.995,1,https://api.spotify.com/v1/tracks/5kTpPuLVpSkJElnLmZXOBL,spotify:track:5kTpPuLVpSkJElnLmZXOBL,https://api.spotify.com/v1/audio-analysis/5kTpPuLVpSkJElnLmZXOBL,5kTpPuLVpSkJElnLmZXOBL
Where Nothing Is Forgotten,Kyle Preston,0AbGrpEOisnUKJ7GoJDzqB,27/10/2023,3GJjSqfjywn95iuykliMFx,0AbGrpEOisnUKJ7GoJDzqB,Nordic Electronica,electronic,nordic,54uNB5xGn23ZxdXR1wu84J,19,0.159,56.162,0.0594,-20.13,0.0597,0.0302,0.0429,0.921,1,4,237351,0.895,4,https://api.spotify.com/v1/tracks/3GJjSqfjywn95iuykliMFx,spotify:track:3GJjSqfjywn95iuykliMFx,https://api.spotify.com/v1/audio-analysis/3GJjSqfjywn95iuykliMFx,3GJjSqfjywn95iuykliMFx
Hope and a Future,Raphah,7xgXH2pqlL1Mctcze1xgES,23/02/2024,1J80gYWjk548MuSagguM0j,7xgXH2pqlL1Mctcze1xgES,Nordic Electronica,electronic,nordic,54uNB5xGn23ZxdXR1wu84J,25,0.201,77.711,0.138,-18.646,0.0938,0.0327,0.0387,0.796,1,9,201920,0.913,5,https://api.spotify.com/v1/tracks/1J80gYWjk548MuSagguM0j,spotify:track:1J80gYWjk548MuSagguM0j,https://api.spotify.com/v1/audio-analysis/1J80gYWjk548MuSagguM0j,1J80gYWjk548MuSagguM0j
First Heartbeat,Sarah Watson,4VOhF0EqcPeAwwjmuOGGrc,12/04/2024,4K5zf7oUu6GLuaBWUlOEQw,4VOhF0EqcPeAwwjmuOGGrc,Nordic Electronica,electronic,nordic,54uNB5xGn23ZxdXR1wu84J,48,0.145,127.457,0.377,-24.252,0.0926,0.26,0.04,0.955,1,6,91618,0.989,3,https://api.spotify.com/v1/tracks/4K5zf7oUu6GLuaBWUlOEQw,spotify:track:4K5zf7oUu6GLuaBWUlOEQw,https://api.spotify.com/v1/audio-analysis/4K5zf7oUu6GLuaBWUlOEQw,4K5zf7oUu6GLuaBWUlOEQw
No3 | Madrugada,Andreas Hauschild,4eS2TIvu9pWy6Q2JWz7gln,20/05/2024,7C0H5m3j0JkkwNgN7l6va5,4eS2TIvu9pWy6Q2JWz7gln,Nordic Electronica,electronic,nordic,54uNB5xGn23ZxdXR1wu84J,27,0.0325,126.368,0.359,-29.901,0.0976,0.326,0.0335,0.862,0,3,182000,0.991,3,https://api.spotify.com/v1/tracks/7C0H5m3j0JkkwNgN7l6va5,spotify:track:7C0H5m3j0JkkwNgN7l6va5,https://api.spotify.com/v1/audio-analysis/7C0H5m3j0JkkwNgN7l6va5,7C0H5m3j0JkkwNgN7l6va5
